Latitude,Longitude,Speed,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
40.228965,29.009267,44.17,-0.85,-1.14,10.04,0.01,0.01,-0.0
40.228965,29.009267,44.17,-0.32,-0.99,11.06,0.02,-0.0,-0.01
40.228965,29.009267,44.17,-0.63,-0.29,9.21,0.01,0.0,-0.0
40.228965,29.009267,44.17,-0.24,-0.4,11.66,0.01,-0.0,0.0
40.22908,29.009263,45.82,-0.37,0.6,9.74,0.02,-0.01,0.0
40.22908,29.009263,45.82,-0.37,1.45,11.34,0.02,-0.0,0.01
40.22908,29.009263,45.82,-0.63,1.14,10.17,0.01,0.01,0.0
40.22908,29.009263,45.82,-0.4,1.48,10.64,0.02,-0.0,0.01
40.22908,29.009263,45.82,-0.26,1.91,10.12,0.0,0.0,-0.0
40.229202,29.00926,49.04,-0.32,2.32,10.41,0.02,-0.0,-0.0
40.229202,29.00926,49.04,-0.49,1.88,9.36,0.0,0.01,-0.01
40.229202,29.00926,49.04,-0.7,1.76,11.36,0.0,-0.02,-0.01
40.229202,29.00926,49.04,-0.6,2.26,10.82,0.03,0.01,-0.01
40.229202,29.00926,49.04,-0.53,1.77,10.3,0.0,-0.0,-0.01
40.229312,29.009256,43.28,-0.81,2.05,10.63,0.0,-0.0,-0.01
40.2294,29.009252,32.43,-0.71,2.35,10.58,0.02,-0.01,-0.0
40.229503,29.009252,16.52,-0.44,1.58,10.27,0.01,-0.0,-0.01
40.229503,29.009252,16.52,-0.46,1.37,10.18,0.01,-0.0,-0.02
40.229537,29.009252,1.8,1.42,0.38,14.58,-1.45,4.37,-0.34
40.229537,29.009252,1.8,-0.34,0.0,9.12,0.13,-0.05,-0.08
40.229675,29.009256,21.41,0.24,-1.68,11.06,0.02,-0.01,-0.0
40.229675,29.009256,21.41,-0.28,-1.13,10.06,0.02,0.06,-0.01
40.229675,29.009256,21.41,-0.07,-1.63,9.18,0.0,-0.04,-0.02
40.229675,29.009256,21.41,-0.28,-1.15,9.4,0.02,0.04,-0.01
40.229675,29.009256,21.41,-1.03,-1.69,11.11,0.0,0.09,-0.02
40.229675,29.009256,21.41,-0.26,-1.17,9.94,0.01,0.09,-0.02
40.229675,29.009256,21.41,0.14,-1.29,8.76,0.0,0.12,-0.01
40.229736,29.009252,27.47,0.17,-1.4,10.35,-0.01,0.08,-0.01
40.229736,29.009252,27.47,-0.6,-0.7,11.36,0.04,-0.07,-0.01
40.229736,29.009252,27.47,0.03,-2.06,8.59,0.02,-0.09,-0.02
40.229736,29.009252,27.47,-0.31,-1.71,9.45,-0.01,0.11,-0.01
40.229736,29.009252,27.47,-0.21,-1.4,10.11,0.0,0.05,-0.01
40.229736,29.009252,27.47,-0.16,-1.45,11.4,0.02,-0.01,-0.01
40.229736,29.009252,27.47,-0.29,-0.93,9.97,0.04,-0.06,-0.01
40.229736,29.009252,27.47,0.2,-1.75,10.51,-0.02,0.07,-0.01
40.229808,29.009248,30.72,-0.66,-1.48,9.83,0.04,-0.05,-0.01
40.229808,29.009248,30.72,-0.01,-1.3,10.58,0.03,-0.03,-0.01
40.229808,29.009248,30.72,-0.32,-1.24,9.64,0.03,-0.05,-0.01
40.229892,29.009244,35.95,0.21,-1.41,9.7,0.01,0.02,-0.0
40.229892,29.009244,35.95,-0.29,-1.54,9.72,0.01,0.03,-0.01
40.229892,29.009244,35.95,0.03,-1.4,10.86,0.02,0.01,-0.01
40.229991,29.009241,41.98,-0.11,-1.0,10.56,0.03,-0.06,-0.01
40.229991,29.009241,41.98,-0.63,-1.12,9.68,0.03,-0.01,-0.01
40.230098,29.009237,44.52,-0.16,-1.12,10.71,0.03,0.02,-0.0
40.230098,29.009237,44.52,-0.06,-0.85,11.45,-0.01,0.01,-0.01
40.230098,29.009237,44.52,-0.45,-0.4,10.68,-0.0,0.01,-0.0
40.230216,29.009235,48.45,-0.47,1.5,9.83,0.06,-0.01,-0.01
40.230216,29.009235,48.45,-1.05,2.53,10.15,0.0,0.02,-0.02
40.230216,29.009235,48.45,0.02,2.52,10.63,0.02,-0.0,-0.03
40.230216,29.009235,48.45,-1.58,3.04,10.97,0.02,0.04,-0.02
40.230216,29.009235,48.45,-1.24,2.89,11.51,0.0,-0.0,-0.01
40.230216,29.009235,48.45,-0.73,2.72,10.65,0.01,0.0,-0.01
40.230331,29.009237,46.08,-0.48,2.79,9.82,-0.0,-0.01,-0.01
40.230331,29.009237,46.08,-0.81,2.65,11.12,0.03,0.0,-0.02
40.230422,29.009241,33.54,-0.29,2.42,10.81,0.0,-0.01,-0.01
40.230575,29.009239,11.46,-0.52,0.96,10.28,0.02,0.0,-0.01
40.230575,29.009239,11.46,-0.47,0.73,10.13,0.01,0.0,-0.01
40.23059,29.009237,2.04,-0.29,-0.83,10.21,0.01,-0.01,-0.01
40.23059,29.009237,2.04,-0.11,-1.46,10.31,0.0,-0.01,-0.01
40.23059,29.009237,2.04,-0.3,-1.69,9.73,0.01,-0.0,-0.01
40.230697,29.009241,19.76,-0.67,-1.3,10.87,-0.01,0.0,-0.01
40.230697,29.009241,19.76,-0.28,-1.83,11.07,0.02,0.01,-0.01
40.230697,29.009241,19.76,-0.48,-1.65,8.73,-0.02,0.04,-0.02
40.230697,29.009241,19.76,0.28,-1.58,9.29,0.01,0.01,-0.0
40.230697,29.009241,19.76,-0.77,-1.63,11.95,-0.0,0.01,-0.01
40.230697,29.009241,19.76,-0.84,-1.89,9.9,-0.02,-0.0,-0.02
40.230697,29.009241,19.76,-0.26,-0.51,12.12,0.02,0.01,0.0
40.230697,29.009241,19.76,-0.3,-2.08,9.74,0.01,-0.09,-0.01
40.230697,29.009241,19.76,-0.53,-0.8,12.05,0.03,0.0,-0.01
40.230697,29.009241,19.76,-0.22,-1.81,8.92,0.01,-0.08,-0.0
40.230697,29.009241,19.76,0.19,-0.96,9.67,0.04,0.02,0.01
40.230697,29.009241,19.76,0.17,-1.37,12.51,0.03,-0.01,-0.02
40.230697,29.009241,19.76,-0.36,-1.34,11.69,0.03,0.02,-0.01
40.230697,29.009241,19.76,0.04,-1.63,7.76,-0.0,0.04,0.0
40.230827,29.009244,29.84,-0.16,-2.54,10.03,-0.0,-0.01,-0.0
40.230827,29.009244,29.84,-0.58,-1.85,8.9,-0.01,0.05,-0.01
40.230827,29.009244,29.84,-0.18,-0.7,9.46,0.04,-0.08,-0.01
40.230827,29.009244,29.84,-0.59,-0.54,9.85,0.03,-0.09,-0.01
40.230827,29.009244,29.84,-0.19,-1.01,11.3,0.01,-0.0,-0.01
40.230827,29.009244,29.84,-0.33,-0.3,10.95,0.01,0.0,-0.01
40.230907,29.009246,34.15,-0.26,-0.52,9.61,0.01,-0.02,-0.01
40.230907,29.009246,34.15,-0.32,-1.2,10.25,0.02,-0.01,-0.0
40.230907,29.009246,34.15,-0.55,-1.73,10.5,0.02,-0.02,-0.01
40.230907,29.009246,34.15,0.05,-1.31,9.5,-0.01,-0.03,-0.0
40.230907,29.009246,34.15,0.09,-1.36,11.03,-0.0,-0.01,-0.0
40.230907,29.009246,34.15,-0.44,-1.22,10.86,0.01,-0.0,-0.01
40.230907,29.009246,34.15,-0.27,-1.66,11.14,-0.01,-0.04,-0.0
40.230907,29.009246,34.15,0.07,-1.26,10.85,-0.01,-0.02,0.01
40.230907,29.009246,34.15,0.18,-0.9,9.82,0.01,-0.03,0.01
40.230907,29.009246,34.15,-0.16,-1.17,9.46,0.02,-0.05,-0.02
40.230907,29.009246,34.15,0.16,-1.77,10.4,-0.03,-0.02,0.0
40.230991,29.009246,32.76,-0.33,-1.21,10.37,0.0,0.0,0.0
40.230991,29.009246,32.76,-0.22,-1.79,8.65,0.02,0.02,0.01
40.231086,29.009241,38.8,-0.5,-1.05,9.94,-0.0,0.02,0.0
40.231086,29.009241,38.8,-0.22,-0.95,10.7,-0.01,-0.01,-0.01
40.231086,29.009241,38.8,-0.18,-1.12,11.53,-0.01,0.01,-0.0
40.231086,29.009241,38.8,-0.2,-1.01,10.82,0.0,0.01,-0.0
40.231296,29.009227,43.84,-0.71,-1.42,9.71,-0.03,-0.01,-0.0
40.231296,29.009227,43.84,0.47,-0.81,9.63,-0.01,-0.0,0.0
40.231296,29.009227,43.84,-0.53,0.28,10.65,0.0,0.01,-0.0
40.231296,29.009227,43.84,-0.49,1.5,10.92,0.02,-0.0,-0.01
40.231296,29.009227,43.84,-0.7,2.07,10.37,0.0,-0.02,-0.01
40.231296,29.009227,43.84,-0.68,1.99,11.24,0.0,-0.02,-0.02
40.231296,29.009227,43.84,-0.44,2.31,10.55,0.01,-0.02,-0.03
40.231296,29.009227,43.84,-0.51,1.99,9.22,0.04,0.0,-0.01
40.231422,29.009223,48.65,-0.57,1.88,10.5,-0.0,-0.02,-0.01
40.231422,29.009223,48.65,-0.3,1.87,9.92,0.02,0.01,-0.01
40.231533,29.009218,41.47,-0.27,1.45,9.68,0.01,-0.0,-0.01
40.231533,29.009218,41.47,-0.45,1.73,9.14,0.01,0.01,-0.01
40.231533,29.009218,41.47,-1.2,2.23,10.85,0.02,0.01,-0.01
40.231533,29.009218,41.47,-0.45,1.84,10.68,0.02,-0.0,-0.01
40.231533,29.009218,41.47,-0.37,2.32,10.25,0.02,-0.0,-0.0
40.231533,29.009218,41.47,-0.35,1.49,10.37,0.0,0.0,-0.01
40.23162,29.009212,33.41,-1.22,1.59,9.91,0.03,0.01,-0.0
40.23162,29.009212,33.41,-1.25,1.47,11.4,0.01,0.0,-0.01
40.23162,29.009212,33.41,-0.35,1.56,10.32,0.02,0.0,-0.0
40.231887,29.009206,12.3,-0.25,-0.77,10.16,0.01,-0.0,-0.02
40.229431,29.009071,21.96,0.66,-0.22,9.79,0.01,-0.0,0.04
40.229431,29.009071,21.96,-0.03,-0.33,10.44,0.02,-0.0,0.04
40.229324,29.009078,21.84,-0.17,-0.27,10.28,0.01,-0.0,0.0
40.229267,29.009084,22.41,-0.26,-0.35,10.35,0.02,0.01,-0.01
40.229152,29.009099,22.72,-0.72,-0.18,9.67,0.01,0.02,-0.02
40.229152,29.009099,22.72,-0.45,0.01,9.67,0.01,0.01,-0.02
40.229095,29.009105,22.48,-0.56,0.27,9.96,0.02,-0.0,-0.04
40.22874,29.009086,16.74,0.05,-0.76,10.32,0.01,-0.01,-0.01
40.228698,29.009288,24.76,0.15,-0.26,10.49,0.0,-0.02,0.0
40.228698,29.009288,24.76,-0.03,-0.44,9.79,0.01,-0.01,0.0
40.228763,29.00929,25.04,0.46,0.03,9.7,0.01,-0.0,0.0
40.228824,29.009294,25.15,0.17,-0.14,10.14,0.01,0.0,0.0
40.228824,29.009294,25.15,-0.07,-0.36,10.27,0.01,0.0,0.01
40.228824,29.009294,25.15,-0.0,-0.87,9.87,0.01,0.0,-0.01
40.228889,29.009294,25.17,-0.55,-0.38,9.81,0.01,0.02,-0.02
40.228954,29.00929,26.08,-0.82,-0.05,10.58,0.01,0.02,-0.01
40.228954,29.00929,26.08,-0.28,-0.31,11.33,-0.0,0.01,-0.01
40.229084,29.00929,25.15,-0.12,-0.15,10.06,-0.0,-0.01,-0.01
40.229084,29.00929,25.15,0.04,-0.36,10.44,0.01,0.02,-0.02
40.229148,29.00929,26.45,-0.76,-0.22,10.18,0.01,0.02,-0.01
40.229148,29.00929,26.45,-0.12,-0.39,10.34,-0.0,-0.01,-0.01
40.229423,29.009286,27.34,-0.66,0.08,10.84,0.02,-0.0,-0.04
40.229423,29.009286,27.34,-1.11,0.43,10.65,0.0,0.0,-0.04
40.229423,29.009286,27.34,-0.95,0.08,10.54,0.01,-0.0,-0.04
40.22977,29.009199,15.24,1.19,-1.01,9.93,-0.01,-0.01,0.23
40.229816,29.009212,19.3,1.02,-0.93,10.5,-0.01,0.0,0.2
40.229816,29.009212,19.3,0.41,-0.93,10.69,-0.0,0.01,0.16
40.229816,29.009212,19.3,0.2,-1.07,10.5,-0.01,0.02,0.09
40.229816,29.009212,19.3,0.05,-1.14,10.02,0.01,0.02,0.07
40.229869,29.009214,22.54,0.11,-1.4,10.24,0.01,0.01,0.03
40.229869,29.009214,22.54,-0.2,-0.8,10.29,-0.0,0.01,0.01
40.229869,29.009214,22.54,-0.33,-1.18,9.57,-0.0,0.01,-0.01
40.229869,29.009214,22.54,-0.54,-1.41,10.82,0.01,0.02,-0.02
40.229869,29.009214,22.54,-0.13,-0.64,10.09,0.02,0.01,-0.02
40.229869,29.009214,22.54,-0.31,-0.62,10.98,0.03,0.03,-0.01
40.229869,29.009214,22.54,-0.31,-0.78,9.63,0.0,0.0,-0.02
40.229934,29.009214,25.87,0.03,-1.4,9.13,0.01,-0.0,-0.01
40.229934,29.009214,25.87,-0.23,-1.2,8.83,0.02,-0.01,-0.01
40.229934,29.009214,25.87,-0.06,-1.39,8.75,0.01,0.0,0.0
40.230003,29.009216,29.09,-0.28,-0.41,10.73,-0.0,-0.01,-0.01
40.230003,29.009216,29.09,-0.09,-0.51,11.68,0.02,-0.01,-0.01
40.230003,29.009216,29.09,-0.19,-0.86,10.0,0.01,-0.01,-0.0
40.230003,29.009216,29.09,-0.45,-0.51,11.2,0.02,-0.0,-0.02
40.230163,29.009222,34.08,-0.17,-0.69,9.95,0.01,0.01,-0.0
40.230163,29.009222,34.08,-0.18,-0.64,9.33,0.0,0.02,-0.01
40.230163,29.009222,34.08,-0.34,-0.21,10.11,0.02,0.0,-0.01
40.230163,29.009222,34.08,-0.95,-0.59,9.63,0.01,0.02,-0.01
40.230255,29.009225,36.56,-0.76,-0.58,10.75,0.01,-0.0,-0.01
40.230255,29.009225,36.56,-0.8,-0.37,10.53,-0.01,0.01,0.0
40.230255,29.009225,36.56,0.02,-0.28,10.72,0.0,0.0,-0.01
40.230255,29.009225,36.56,-0.09,-0.54,9.53,0.01,-0.01,-0.0
40.23035,29.009231,36.8,-0.52,-0.21,10.12,0.01,-0.0,-0.02
40.230529,29.009241,34.91,-0.6,0.43,9.43,-0.0,-0.0,-0.01
40.230529,29.009241,34.91,-0.45,0.2,10.46,0.01,-0.0,-0.03
40.230613,29.009246,32.8,-1.07,0.62,10.91,0.02,0.0,-0.04
40.230758,29.009258,26.09,-0.26,0.81,10.64,-0.0,-0.01,-0.03
40.231033,29.009265,16.08,0.57,0.08,10.36,-0.01,-0.02,0.19
40.230968,29.008995,17.37,-0.35,-1.97,10.07,-0.0,0.01,-0.01
40.230857,29.009,25.95,0.13,-1.65,8.47,-0.01,-0.01,-0.01
40.230857,29.009,25.95,-0.42,-1.85,10.58,0.02,-0.01,-0.03
40.230857,29.009,25.95,0.17,-0.8,8.61,0.01,0.02,-0.01
40.230857,29.009,25.95,-0.69,-1.39,10.8,0.02,0.0,-0.03
40.230857,29.009,25.95,0.11,-0.78,8.95,0.04,0.02,-0.03
40.230857,29.009,25.95,-0.31,-1.17,10.43,0.02,-0.01,-0.02
40.230857,29.009,25.95,-0.3,-0.68,11.5,0.02,-0.01,-0.02
40.230857,29.009,25.95,-0.01,-1.61,8.22,0.0,-0.01,-0.0
40.230789,29.009,28.63,0.26,-1.01,10.21,0.01,-0.0,0.01
40.230789,29.009,28.63,0.28,-1.26,9.19,0.01,-0.01,0.0
40.230789,29.009,28.63,-0.01,-0.76,11.26,0.0,0.01,-0.01
40.230789,29.009,28.63,-0.3,-1.21,9.16,0.03,0.01,-0.0
40.230789,29.009,28.63,-0.5,-1.26,9.73,0.01,0.01,-0.0
40.230789,29.009,28.63,0.55,-1.16,9.87,0.0,0.01,0.01
40.230712,29.009002,31.34,-0.17,-0.35,10.12,0.01,0.01,-0.01
40.230628,29.009004,33.39,-0.49,-1.05,9.91,0.03,-0.01,-0.01
40.230545,29.009006,34.61,-0.73,-0.88,9.91,0.01,-0.01,-0.01
40.230545,29.009006,34.61,0.09,-1.0,9.55,0.01,0.02,-0.01
40.230545,29.009006,34.61,0.1,-0.43,9.67,0.04,0.02,-0.01
40.230453,29.009008,36.56,-0.34,-0.39,10.73,0.0,0.01,-0.01
40.230453,29.009008,36.56,-0.01,-0.78,9.5,0.01,0.01,-0.01
40.230453,29.009008,36.56,-0.44,-0.85,10.85,0.01,-0.0,-0.01
40.230361,29.009008,37.74,0.08,-0.53,9.45,0.01,0.0,0.0
40.230361,29.009008,37.74,-0.71,-0.95,10.5,0.01,0.01,-0.01
40.230361,29.009008,37.74,-0.23,-0.35,11.46,-0.01,-0.0,-0.01
40.230361,29.009008,37.74,0.12,-0.76,10.14,0.01,0.01,-0.01
40.230361,29.009008,37.74,-0.43,-0.37,10.32,0.0,-0.0,-0.02
40.230262,29.009008,39.06,-0.07,-0.35,9.02,-0.0,-0.01,-0.01
40.230262,29.009008,39.06,-0.11,-0.62,10.74,0.02,-0.02,-0.01
40.230262,29.009008,39.06,-0.22,-0.75,9.87,0.01,-0.02,-0.02
40.230262,29.009008,39.06,-0.89,-0.65,11.35,0.02,-0.01,-0.01
40.230262,29.009008,39.06,-0.37,-0.82,10.42,0.03,-0.01,-0.01
40.230163,29.00901,40.06,-0.27,-0.6,9.85,0.0,0.0,-0.0
40.230163,29.00901,40.06,-0.15,-0.44,11.14,0.02,0.0,-0.0
40.230163,29.00901,40.06,-0.51,-0.25,11.4,0.02,0.02,-0.01
40.23006,29.00901,40.06,-0.6,-0.51,11.08,0.02,0.01,-0.01
40.23006,29.00901,40.06,0.0,-0.44,9.39,-0.01,0.0,-0.0
40.23006,29.00901,40.06,-0.89,-0.34,10.32,0.02,0.01,-0.01
40.23006,29.00901,40.06,-0.19,-0.48,10.25,0.01,0.01,-0.01
40.229957,29.009012,41.91,0.36,-0.39,9.39,0.0,-0.02,-0.01
40.229957,29.009012,41.91,-0.69,-0.14,10.38,0.02,0.01,-0.01
40.22985,29.009014,42.52,-0.77,-0.42,10.35,-0.0,0.01,-0.01
40.22985,29.009014,42.52,-0.48,0.01,9.57,0.01,0.01,0.0
40.22985,29.009014,42.52,-0.2,-0.2,10.47,0.01,0.01,-0.01
40.22985,29.009014,42.52,-0.2,0.45,11.48,-0.0,0.01,-0.01
40.22985,29.009014,42.52,-0.1,-0.42,9.05,0.0,-0.0,-0.02
40.229743,29.009014,42.32,-0.52,0.15,9.62,0.01,-0.0,-0.01
40.229743,29.009014,42.32,-0.36,0.16,10.05,-0.01,-0.0,-0.02
40.229743,29.009014,42.32,-0.67,-0.12,10.36,0.04,-0.01,-0.01
40.229743,29.009014,42.32,-0.18,-0.34,9.67,0.01,-0.0,-0.02
40.229743,29.009014,42.32,0.11,-0.49,9.94,-0.01,-0.02,-0.01
40.229743,29.009014,42.32,-0.39,-0.48,9.02,0.02,-0.01,-0.02
40.229534,29.009014,40.8,-0.06,-0.35,10.4,0.02,-0.01,0.0
40.229534,29.009014,40.8,-0.07,-0.19,10.6,0.02,-0.02,-0.0
40.229434,29.009014,40.3,-0.06,-0.55,8.83,0.02,-0.01,-0.0
40.229434,29.009014,40.3,-0.14,-0.17,10.53,0.01,-0.02,-0.0
40.229331,29.009014,41.08,-0.05,-0.81,9.61,-0.0,0.01,-0.01
40.229331,29.009014,41.08,-0.68,-1.05,10.14,-0.01,0.01,-0.02
40.229331,29.009014,41.08,-0.26,-0.89,10.38,-0.01,0.0,-0.01
40.229331,29.009014,41.08,-0.38,-0.73,10.45,0.01,0.01,-0.01
40.229225,29.009016,42.21,0.17,-0.53,9.15,0.02,-0.0,-0.0
40.229225,29.009016,42.21,-0.11,-0.85,8.15,0.03,-0.0,-0.01
40.229225,29.009016,42.21,0.0,-0.77,10.22,0.04,0.01,-0.0
40.229118,29.009017,43.89,-0.74,-0.56,9.9,0.02,0.01,-0.0
40.229118,29.009017,43.89,-0.0,-0.46,11.03,0.01,0.0,-0.01
40.229118,29.009017,43.89,0.0,-0.65,10.29,0.02,-0.01,-0.0
40.229118,29.009017,43.89,0.34,-0.34,9.46,0.02,-0.01,-0.01
40.229003,29.009017,44.99,-0.1,-0.06,11.22,0.01,-0.02,-0.02
40.229003,29.009017,44.99,-0.6,0.08,9.5,0.0,0.01,-0.01
40.229003,29.009017,44.99,-0.44,-0.37,9.01,-0.0,0.0,-0.01
40.229003,29.009017,44.99,-0.2,-0.25,9.66,0.02,0.0,-0.02
40.229003,29.009017,44.99,-0.15,2.5,13.62,0.02,0.04,-0.01
40.229003,29.009017,44.99,-0.6,1.25,10.67,0.04,0.01,-0.0
40.228889,29.009019,45.26,-0.42,1.75,10.47,-0.01,0.01,-0.01
40.228889,29.009019,45.26,0.15,1.59,9.39,-0.01,0.0,-0.01
40.228889,29.009019,45.26,-0.51,1.88,9.02,0.01,0.0,-0.01
40.228889,29.009019,45.26,-0.13,2.07,10.02,0.02,-0.02,-0.0
40.228889,29.009019,45.26,0.0,1.39,11.46,0.03,-0.02,-0.0
40.228889,29.009019,45.26,0.52,2.75,10.07,-0.02,-0.01,-0.01
40.228889,29.009019,45.26,-0.2,2.63,7.52,-0.01,-0.02,0.01
40.228889,29.009019,45.26,-0.72,1.85,11.8,0.02,-0.02,-0.01
40.228889,29.009019,45.26,-0.17,0.96,10.28,-0.01,0.0,-0.03
40.228889,29.009019,45.26,-0.02,1.59,10.49,0.01,0.01,-0.02
40.228786,29.009019,39.91,0.17,2.0,12.04,-0.01,-0.01,-0.04
40.228786,29.009019,39.91,-0.49,2.79,10.02,0.03,-0.0,-0.01
40.228786,29.009019,39.91,-0.65,1.59,9.54,0.0,0.0,-0.01
40.228786,29.009019,39.91,-0.32,2.28,8.31,-0.01,-0.01,-0.01
40.228786,29.009019,39.91,-1.12,1.7,10.85,0.01,-0.0,-0.02
40.228786,29.009019,39.91,1.09,1.38,11.61,-0.02,-0.02,-0.03
40.228786,29.009019,39.91,-0.19,2.45,9.3,0.06,0.02,-0.01
40.228786,29.009019,39.91,-0.27,1.39,8.46,0.01,-0.02,-0.0
40.228786,29.009019,39.91,-0.76,1.72,11.61,0.03,0.0,-0.0
40.228786,29.009019,39.91,-0.4,2.49,12.35,-0.01,-0.01,-0.01
40.228786,29.009019,39.91,-0.45,1.79,9.31,0.01,0.0,-0.01
40.228786,29.009019,39.91,0.01,1.64,9.59,0.02,-0.0,-0.01
40.228786,29.009019,39.91,-0.09,2.14,10.81,0.0,-0.02,-0.02
40.228786,29.009019,39.91,-0.32,2.07,11.01,-0.01,0.01,0.0
40.228786,29.009019,39.91,-0.76,1.49,11.77,-0.01,0.0,-0.01
40.228786,29.009019,39.91,-1.06,2.07,9.62,0.02,-0.0,-0.0
40.228786,29.009019,39.91,0.32,2.12,10.5,0.01,0.01,-0.01
40.228633,29.009017,24.71,-0.34,2.27,11.02,0.02,-0.0,-0.02
40.228633,29.009017,24.71,0.08,3.15,5.18,0.02,0.07,-0.02
40.228633,29.009017,24.71,0.03,2.38,10.38,0.0,-0.04,-0.0
40.228633,29.009017,24.71,-0.21,2.84,10.3,0.01,-0.01,-0.02
40.228633,29.009017,24.71,-0.22,2.11,10.19,0.02,-0.01,-0.01
40.228591,29.009017,14.8,0.4,1.89,9.7,-0.0,-0.01,-0.02
40.228569,29.009016,5.43,-0.4,1.71,10.32,0.01,-0.0,-0.01
40.228569,29.009017,0.09,-0.25,-0.9,10.29,0.01,-0.0,-0.01
40.228542,29.009019,8.02,-0.21,-0.83,10.06,-0.0,-0.01,-0.01
40.228515,29.009019,10.37,-0.39,-0.58,10.5,0.01,0.02,-0.01
40.228515,29.009019,10.37,0.38,-0.94,10.4,0.01,-0.01,-0.01
40.228412,29.009019,16.33,0.33,-0.28,10.27,0.02,-0.02,-0.01
40.228412,29.009019,16.33,-0.03,-0.62,10.3,-0.0,-0.01,-0.01
40.228366,29.009019,17.74,-0.51,-0.66,9.62,0.01,0.01,-0.01
40.228321,29.009019,18.87,-0.49,-0.22,9.39,0.03,0.0,-0.01
40.228321,29.009019,18.87,0.11,-0.56,10.59,-0.01,0.02,-0.0
40.228321,29.009019,18.87,-0.82,-0.53,10.21,0.01,0.01,-0.01
40.228321,29.009019,18.87,-0.38,-0.5,10.14,-0.01,-0.01,-0.0
40.228271,29.009017,19.26,0.32,-0.07,10.42,0.02,-0.0,-0.0
40.228271,29.009017,19.26,-0.07,-0.04,10.59,0.03,0.0,-0.0
40.228271,29.009017,19.26,0.0,-0.35,10.66,0.01,0.0,-0.01
40.228221,29.009016,19.72,-0.18,-0.28,10.57,0.02,-0.0,-0.0
40.228172,29.009016,19.54,-0.5,-0.49,9.66,0.0,0.0,-0.01
40.228126,29.009014,19.32,-0.74,-0.22,10.29,0.02,-0.0,-0.01
40.228126,29.009014,19.32,-0.4,-0.18,10.09,0.02,0.0,-0.0
40.228126,29.009014,19.32,0.09,0.16,10.16,0.03,0.02,-0.01
40.228076,29.009014,19.48,0.55,-0.17,10.94,-0.01,-0.02,-0.02
40.228076,29.009014,19.48,-0.7,-0.3,10.27,0.0,-0.01,-0.0
40.227909,29.009191,15.61,1.62,-0.93,10.36,0.0,0.02,0.28
40.227909,29.009191,15.61,1.03,-0.85,10.5,-0.01,0.01,0.25
40.227909,29.009191,15.61,0.48,-1.11,9.75,0.01,0.02,0.21
40.227909,29.009191,15.61,0.53,-0.88,10.41,-0.01,0.03,0.2
40.227909,29.009191,15.61,0.42,-1.23,10.4,-0.02,0.02,0.18
40.227951,29.009201,18.61,0.31,-0.92,9.93,0.02,0.02,0.15
40.227951,29.009201,18.61,0.21,-1.19,10.26,-0.03,0.03,0.12
40.227951,29.009201,18.61,0.22,-0.97,10.65,-0.01,0.02,0.1
40.227951,29.009201,18.61,-0.12,-1.49,9.83,-0.01,0.03,0.08
40.227951,29.009201,18.61,0.03,-1.07,10.41,-0.01,0.02,0.04
40.227951,29.009201,18.61,-0.47,-1.36,9.8,-0.01,0.01,0.02
40.228008,29.009204,24.09,-0.14,-1.28,11.23,0.0,-0.01,0.01
40.228008,29.009204,24.09,-0.87,-0.88,10.94,0.02,0.02,-0.0
40.228008,29.009204,24.09,0.13,-1.34,8.86,-0.02,0.01,-0.0
40.228008,29.009204,24.09,-0.31,-1.56,9.27,-0.02,-0.01,-0.01
40.228008,29.009204,24.09,-0.48,-0.84,10.96,0.02,0.02,-0.01
40.228008,29.009204,24.09,-0.06,-0.98,11.69,0.02,0.02,-0.0
40.228008,29.009204,24.09,-0.16,-0.93,8.58,0.01,0.02,-0.01
40.228069,29.009201,24.96,-0.42,-1.35,9.66,0.0,-0.0,-0.01
40.228069,29.009201,24.96,-0.05,-1.53,9.04,0.0,-0.01,-0.02
40.228069,29.009201,24.96,-0.36,-1.25,8.84,0.02,0.0,-0.01
40.228069,29.009201,24.96,-0.54,-1.0,10.9,0.02,0.01,-0.01
40.228069,29.009201,24.96,-0.26,-0.92,11.68,0.01,-0.02,-0.02
40.228069,29.009201,24.96,-0.48,-0.93,10.93,0.0,-0.01,-0.01
40.228069,29.009201,24.96,-0.07,-1.33,9.89,0.03,-0.01,-0.01
40.228069,29.009201,24.96,-0.67,-1.41,10.82,-0.02,-0.0,-0.01
40.228137,29.009195,27.5,-0.09,-0.6,10.27,0.0,-0.0,-0.01
40.228137,29.009195,27.5,-0.02,-1.14,12.04,0.04,0.03,-0.0
40.228137,29.009195,27.5,-0.54,-1.24,9.66,0.01,0.0,-0.01
40.228214,29.009191,31.21,-0.45,-1.61,10.67,0.02,-0.01,-0.0
40.228302,29.009189,35.47,-0.27,-1.11,9.93,0.01,0.01,-0.02
40.228302,29.009189,35.47,-0.49,-1.48,10.25,-0.0,0.0,-0.02
40.228302,29.009189,35.47,0.08,-0.91,9.46,0.01,-0.01,-0.01
40.228302,29.009189,35.47,-0.06,-1.13,10.39,0.03,0.01,-0.01
40.228302,29.009189,35.47,-0.47,-0.9,9.97,0.01,0.0,-0.02
40.228397,29.009187,39.43,-0.32,-0.71,11.66,0.01,0.0,-0.01
40.228397,29.009187,39.43,-0.27,-1.03,10.0,0.01,0.0,-0.01
